,gene,trans_id,index,start,end,sample,FPKM
31864,A2ML1,1,14,8858103,8860880,408,0
31865,A2ML1,1,15,8860956,8861134,408,0
31866,A2ML1,1,16,8861298,8863793,408,0
31867,A2ML1,1,17,8864009,8867841,408,0
31868,A2ML1,1,18,8868058,8868229,408,0
31869,A2ML1,1,19,8868358,8868536,408,0
31870,A2ML1,1,20,8868628,8869134,408,3
31871,A2ML1,1,21,8869204,8874424,408,0
31872,A2ML1,1,22,8874528,8874970,408,0
31873,A2ML1,1,23,8875013,8876057,408,0
31874,A2ML1,1,24,8875013,8880523,408,0
31875,A2ML1,1,25,8880617,8886506,408,0
31876,A2ML1,2,0,8845175,8845441,408,0
31877,A2ML1,2,1,8845503,8846076,408,0
31878,A2ML1,2,2,8846223,8847548,408,0
31879,A2ML1,2,3,8847699,8848719,408,0
31880,A2ML1,2,4,8848915,8849668,408,0
31881,A2ML1,2,5,8849760,8850159,408,0
31882,A2ML1,2,6,8850275,8851783,408,0
31883,A2ML1,2,7,8852013,8852209,408,0
31884,A2ML1,2,8,8852337,8854127,408,0
31885,A2ML1,2,9,8854250,8854779,408,0
31886,A2ML1,2,10,8854832,8855508,408,0
31887,A2ML1,2,11,8855593,8857163,408,0
31888,A2ML1,2,12,8857341,8857506,408,0
31889,A2ML1,2,13,8857589,8857945,408,0
31890,A2ML1,2,14,8858103,8860880,408,0
31891,A2ML1,2,15,8860956,8861134,408,0
31892,A2ML1,2,16,8861298,8863793,408,0
31893,A2ML1,2,17,8864009,8867841,408,0
31894,A2ML1,2,18,8868058,8868229,408,0
31895,A2ML1,2,19,8868358,8868536,408,0
31896,A2ML1,2,20,8868628,8869134,408,28
31897,A2ML1,2,21,8869204,8874424,408,0
31898,A2ML1,2,22,8874528,8874970,408,0
31899,A2ML1,2,23,8875013,8876057,408,0
31900,A2ML1,2,24,8875013,8880523,408,0
31901,A2ML1,2,25,8880617,8886506,408,0
31902,A2ML1,0,0,8845175,8845441,409,36
31903,A2ML1,0,1,8845503,8846076,409,9
31904,A2ML1,0,2,8846223,8847548,409,17
31905,A2ML1,0,3,8847699,8848719,409,30
31906,A2ML1,0,4,8848915,8849668,409,11
31907,A2ML1,0,5,8849760,8850159,409,0
31908,A2ML1,0,6,8850275,8851783,409,1
31909,A2ML1,0,7,8852013,8852209,409,0
31910,A2ML1,0,8,8852337,8854127,409,16
31911,A2ML1,0,9,8854250,8854779,409,48
31912,A2ML1,0,10,8854832,8855508,409,44
31913,A2ML1,0,11,8855593,8857163,409,53
31914,A2ML1,0,12,8857341,8857506,409,27
31915,A2ML1,0,13,8857589,8857945,409,30
31916,A2ML1,0,14,8858103,8860880,409,31
31917,A2ML1,0,15,8860956,8861134,409,29
31918,A2ML1,0,16,8861298,8863793,409,41
31919,A2ML1,0,17,8864009,8867841,409,36
31920,A2ML1,0,18,8868058,8868229,409,36
31921,A2ML1,0,19,8868358,8868536,409,18
31922,A2ML1,0,20,8868628,8869134,409,21
31923,A2ML1,0,21,8869204,8874424,409,19
31924,A2ML1,0,22,8874528,8874970,409,7
31925,A2ML1,0,23,8875013,8876057,409,28
31926,A2ML1,0,24,8875013,8880523,409,26
31927,A2ML1,0,25,8880617,8886506,409,35
31928,A2ML1,1,0,8845175,8845441,409,0
31929,A2ML1,1,1,8845503,8846076,409,36
31930,A2ML1,1,2,8846223,8847548,409,38
31931,A2ML1,1,3,8847699,8848719,409,26
31932,A2ML1,1,4,8848915,8849668,409,32
31933,A2ML1,1,5,8849760,8850159,409,49
31934,A2ML1,1,6,8850275,8851783,409,48
31935,A2ML1,1,7,8852013,8852209,409,60
31936,A2ML1,1,8,8852337,8854127,409,30
31937,A2ML1,1,9,8854250,8854779,409,0
31938,A2ML1,1,10,8854832,8855508,409,0
31939,A2ML1,1,11,8855593,8857163,409,0
31940,A2ML1,1,12,8857341,8857506,409,18
31941,A2ML1,1,13,8857589,8857945,409,24
31942,A2ML1,1,14,8858103,8860880,409,23
31943,A2ML1,1,15,8860956,8861134,409,14
31944,A2ML1,1,16,8861298,8863793,409,0
31945,A2ML1,1,17,8864009,8867841,409,12
31946,A2ML1,1,18,8868058,8868229,409,50
31947,A2ML1,1,19,8868358,8868536,409,66
31948,A2ML1,1,20,8868628,8869134,409,56
31949,A2ML1,1,21,8869204,8874424,409,68
31950,A2ML1,1,22,8874528,8874970,409,75
31951,A2ML1,1,23,8875013,8876057,409,39
31952,A2ML1,1,24,8875013,8880523,409,28
31953,A2ML1,1,25,8880617,8886506,409,42
31954,A2ML1,2,0,8845175,8845441,409,0
31955,A2ML1,2,1,8845503,8846076,409,0
31956,A2ML1,2,2,8846223,8847548,409,0
31957,A2ML1,2,3,8847699,8848719,409,0
31958,A2ML1,2,4,8848915,8849668,409,0
31959,A2ML1,2,5,8849760,8850159,409,0
31960,A2ML1,2,6,8850275,8851783,409,0
31961,A2ML1,2,7,8852013,8852209,409,0
31962,A2ML1,2,8,8852337,8854127,409,0
31963,A2ML1,2,9,8854250,8854779,409,0
31964,A2ML1,2,10,8854832,8855508,409,0
31965,A2ML1,2,11,8855593,8857163,409,0
31966,A2ML1,2,12,8857341,8857506,409,0
31967,A2ML1,2,13,8857589,8857945,409,0
31968,A2ML1,2,14,8858103,8860880,409,0
31969,A2ML1,2,15,8860956,8861134,409,0
31970,A2ML1,2,16,8861298,8863793,409,0
31971,A2ML1,2,17,8864009,8867841,409,0
31972,A2ML1,2,18,8868058,8868229,409,3
31973,A2ML1,2,19,8868358,8868536,409,32
31974,A2ML1,2,20,8868628,8869134,409,35
31975,A2ML1,2,21,8869204,8874424,409,26
31976,A2ML1,2,22,8874528,8874970,409,24
31977,A2ML1,2,23,8875013,8876057,409,0
31978,A2ML1,2,24,8875013,8880523,409,0
31979,A2ML1,2,25,8880617,8886506,409,0
31980,A2ML1,0,0,8845175,8845441,410,0
31981,A2ML1,0,1,8845503,8846076,410,0
31982,A2ML1,0,2,8846223,8847548,410,29
31983,A2ML1,0,3,8847699,8848719,410,29
31984,A2ML1,0,4,8848915,8849668,410,0
31985,A2ML1,0,5,8849760,8850159,410,0
31986,A2ML1,0,6,8850275,8851783,410,0
31987,A2ML1,0,7,8852013,8852209,410,0
31988,A2ML1,0,8,8852337,8854127,410,29
31989,A2ML1,0,9,8854250,8854779,410,0
31990,A2ML1,0,10,8854832,8855508,410,0
31991,A2ML1,0,11,8855593,8857163,410,0
31992,A2ML1,0,12,8857341,8857506,410,0
31993,A2ML1,0,13,8857589,8857945,410,0
31994,A2ML1,0,14,8858103,8860880,410,0
31995,A2ML1,0,15,8860956,8861134,410,33
31996,A2ML1,0,16,8861298,8863793,410,38
31997,A2ML1,0,17,8864009,8867841,410,37
31998,A2ML1,0,18,8868058,8868229,410,41
31999,A2ML1,0,19,8868358,8868536,410,5
32000,A2ML1,0,20,8868628,8869134,410,7
32001,A2ML1,0,21,8869204,8874424,410,12
32002,A2ML1,0,22,8874528,8874970,410,7
32003,A2ML1,0,23,8875013,8876057,410,0
32004,A2ML1,0,24,8875013,8880523,410,0
32005,A2ML1,0,25,8880617,8886506,410,35
32006,A2ML1,1,0,8845175,8845441,410,0
32007,A2ML1,1,1,8845503,8846076,410,0
32008,A2ML1,1,2,8846223,8847548,410,1
32009,A2ML1,1,3,8847699,8848719,410,1
32010,A2ML1,1,4,8848915,8849668,410,0
32011,A2ML1,1,5,8849760,8850159,410,0
32012,A2ML1,1,6,8850275,8851783,410,0
32013,A2ML1,1,7,8852013,8852209,410,0
32014,A2ML1,1,8,8852337,8854127,410,1
32015,A2ML1,1,9,8854250,8854779,410,0
32016,A2ML1,1,10,8854832,8855508,410,0
32017,A2ML1,1,11,8855593,8857163,410,0
32018,A2ML1,1,12,8857341,8857506,410,0
32019,A2ML1,1,13,8857589,8857945,410,0
32020,A2ML1,1,14,8858103,8860880,410,0
32021,A2ML1,1,15,8860956,8861134,410,0
32022,A2ML1,1,16,8861298,8863793,410,0
32023,A2ML1,1,17,8864009,8867841,410,1
32024,A2ML1,1,18,8868058,8868229,410,2
32025,A2ML1,1,19,8868358,8868536,410,1
32026,A2ML1,1,20,8868628,8869134,410,0
32027,A2ML1,1,21,8869204,8874424,410,0
32028,A2ML1,1,22,8874528,8874970,410,0
32029,A2ML1,1,23,8875013,8876057,410,0
32030,A2ML1,1,24,8875013,8880523,410,0
32031,A2ML1,1,25,8880617,8886506,410,1
32032,A2ML1,2,0,8845175,8845441,410,0
32033,A2ML1,2,1,8845503,8846076,410,0
32034,A2ML1,2,2,8846223,8847548,410,0
32035,A2ML1,2,3,8847699,8848719,410,0
32036,A2ML1,2,4,8848915,8849668,410,0
32037,A2ML1,2,5,8849760,8850159,410,0
32038,A2ML1,2,6,8850275,8851783,410,0
32039,A2ML1,2,7,8852013,8852209,410,0
32040,A2ML1,2,8,8852337,8854127,410,0
32041,A2ML1,2,9,8854250,8854779,410,0
32042,A2ML1,2,10,8854832,8855508,410,0
32043,A2ML1,2,11,8855593,8857163,410,0
32044,A2ML1,2,12,8857341,8857506,410,0
32045,A2ML1,2,13,8857589,8857945,410,0
32046,A2ML1,2,14,8858103,8860880,410,0
32047,A2ML1,2,15,8860956,8861134,410,0
32048,A2ML1,2,16,8861298,8863793,410,0
32049,A2ML1,2,17,8864009,8867841,410,0
32050,A2ML1,2,18,8868058,8868229,410,12
32051,A2ML1,2,19,8868358,8868536,410,60
32052,A2ML1,2,20,8868628,8869134,410,60
32053,A2ML1,2,21,8869204,8874424,410,58
32054,A2ML1,2,22,8874528,8874970,410,60
32055,A2ML1,2,23,8875013,8876057,410,0
32056,A2ML1,2,24,8875013,8880523,410,0
32057,A2ML1,2,25,8880617,8886506,410,0
32058,A2ML1,0,0,8845175,8845441,411,0
32059,A2ML1,0,1,8845503,8846076,411,0
32060,A2ML1,0,2,8846223,8847548,411,0
32061,A2ML1,0,3,8847699,8848719,411,0
32062,A2ML1,0,4,8848915,8849668,411,0
32063,A2ML1,0,5,8849760,8850159,411,0
32064,A2ML1,0,6,8850275,8851783,411,0
32065,A2ML1,0,7,8852013,8852209,411,0
32066,A2ML1,0,8,8852337,8854127,411,0
32067,A2ML1,0,9,8854250,8854779,411,0
32068,A2ML1,0,10,8854832,8855508,411,0
32069,A2ML1,0,11,8855593,8857163,411,0
32070,A2ML1,0,12,8857341,8857506,411,0
32071,A2ML1,0,13,8857589,8857945,411,0
32072,A2ML1,0,14,8858103,8860880,411,0
32073,A2ML1,0,15,8860956,8861134,411,0
32074,A2ML1,0,16,8861298,8863793,411,0
32075,A2ML1,0,17,8864009,8867841,411,0
32076,A2ML1,0,18,8868058,8868229,411,0
32077,A2ML1,0,19,8868358,8868536,411,0
32078,A2ML1,0,20,8868628,8869134,411,0
32079,A2ML1,0,21,8869204,8874424,411,0
32080,A2ML1,0,22,8874528,8874970,411,0
32081,A2ML1,0,23,8875013,8876057,411,0
32082,A2ML1,0,24,8875013,8880523,411,0
32083,A2ML1,0,25,8880617,8886506,411,0
32084,A2ML1,1,0,8845175,8845441,411,0
32085,A2ML1,1,1,8845503,8846076,411,0
32086,A2ML1,1,2,8846223,8847548,411,0
32087,A2ML1,1,3,8847699,8848719,411,0
32088,A2ML1,1,4,8848915,8849668,411,0
32089,A2ML1,1,5,8849760,8850159,411,0
32090,A2ML1,1,6,8850275,8851783,411,0
32091,A2ML1,1,7,8852013,8852209,411,0
32092,A2ML1,1,8,8852337,8854127,411,0
32093,A2ML1,1,9,8854250,8854779,411,0
32094,A2ML1,1,10,8854832,8855508,411,0
32095,A2ML1,1,11,8855593,8857163,411,0
32096,A2ML1,1,12,8857341,8857506,411,0
32097,A2ML1,1,13,8857589,8857945,411,0
32098,A2ML1,1,14,8858103,8860880,411,0
32099,A2ML1,1,15,8860956,8861134,411,0
32100,A2ML1,1,16,8861298,8863793,411,0
32101,A2ML1,1,17,8864009,8867841,411,0
32102,A2ML1,1,18,8868058,8868229,411,0
32103,A2ML1,1,19,8868358,8868536,411,0
32104,A2ML1,1,20,8868628,8869134,411,0
32105,A2ML1,1,21,8869204,8874424,411,0
32106,A2ML1,1,22,8874528,8874970,411,0
32107,A2ML1,1,23,8875013,8876057,411,0
32108,A2ML1,1,24,8875013,8880523,411,0
32109,A2ML1,1,25,8880617,8886506,411,0
32110,A2ML1,2,0,8845175,8845441,411,0
32111,A2ML1,2,1,8845503,8846076,411,0
32112,A2ML1,2,2,8846223,8847548,411,0
32113,A2ML1,2,3,8847699,8848719,411,0
32114,A2ML1,2,4,8848915,8849668,411,0
32115,A2ML1,2,5,8849760,8850159,411,0
32116,A2ML1,2,6,8850275,8851783,411,0
32117,A2ML1,2,7,8852013,8852209,411,0
32118,A2ML1,2,8,8852337,8854127,411,0
32119,A2ML1,2,9,8854250,8854779,411,0
32120,A2ML1,2,10,8854832,8855508,411,0
32121,A2ML1,2,11,8855593,8857163,411,0
32122,A2ML1,2,12,8857341,8857506,411,0
32123,A2ML1,2,13,8857589,8857945,411,0
32124,A2ML1,2,14,8858103,8860880,411,0
32125,A2ML1,2,15,8860956,8861134,411,0
32126,A2ML1,2,16,8861298,8863793,411,0
32127,A2ML1,2,17,8864009,8867841,411,0
32128,A2ML1,2,18,8868058,8868229,411,0
32129,A2ML1,2,19,8868358,8868536,411,0
32130,A2ML1,2,20,8868628,8869134,411,0
32131,A2ML1,2,21,8869204,8874424,411,0
32132,A2ML1,2,22,8874528,8874970,411,30
32133,A2ML1,2,23,8875013,8876057,411,0
32134,A2ML1,2,24,8875013,8880523,411,0
32135,A2ML1,2,25,8880617,8886506,411,0
32136,A2ML1,0,0,8845175,8845441,412,0
32137,A2ML1,0,1,8845503,8846076,412,0
32138,A2ML1,0,2,8846223,8847548,412,0
32139,A2ML1,0,3,8847699,8848719,412,0
32140,A2ML1,0,4,8848915,8849668,412,0
32141,A2ML1,0,5,8849760,8850159,412,0
32142,A2ML1,0,6,8850275,8851783,412,0
32143,A2ML1,0,7,8852013,8852209,412,0
32144,A2ML1,0,8,8852337,8854127,412,0
32145,A2ML1,0,9,8854250,8854779,412,0
32146,A2ML1,0,10,8854832,8855508,412,0
32147,A2ML1,0,11,8855593,8857163,412,0
32148,A2ML1,0,12,8857341,8857506,412,0
32149,A2ML1,0,13,8857589,8857945,412,0
32150,A2ML1,0,14,8858103,8860880,412,0
32151,A2ML1,0,15,8860956,8861134,412,0
32152,A2ML1,0,16,8861298,8863793,412,0
32153,A2ML1,0,17,8864009,8867841,412,0
32154,A2ML1,0,18,8868058,8868229,412,0
32155,A2ML1,0,19,8868358,8868536,412,0
32156,A2ML1,0,20,8868628,8869134,412,0
32157,A2ML1,0,21,8869204,8874424,412,0
32158,A2ML1,0,22,8874528,8874970,412,0
32159,A2ML1,0,23,8875013,8876057,412,0
32160,A2ML1,0,24,8875013,8880523,412,0
32161,A2ML1,0,25,8880617,8886506,412,0
32162,A2ML1,1,0,8845175,8845441,412,0
32163,A2ML1,1,1,8845503,8846076,412,0
32164,A2ML1,1,2,8846223,8847548,412,0
32165,A2ML1,1,3,8847699,8848719,412,0
32166,A2ML1,1,4,8848915,8849668,412,0
32167,A2ML1,1,5,8849760,8850159,412,0
32168,A2ML1,1,6,8850275,8851783,412,0
32169,A2ML1,1,7,8852013,8852209,412,0
32170,A2ML1,1,8,8852337,8854127,412,0
32171,A2ML1,1,9,8854250,8854779,412,0
32172,A2ML1,1,10,8854832,8855508,412,0
32173,A2ML1,1,11,8855593,8857163,412,0
32174,A2ML1,1,12,8857341,8857506,412,0
32175,A2ML1,1,13,8857589,8857945,412,0
32176,A2ML1,1,14,8858103,8860880,412,0
32177,A2ML1,1,15,8860956,8861134,412,0
32178,A2ML1,1,16,8861298,8863793,412,0
32179,A2ML1,1,17,8864009,8867841,412,0
32180,A2ML1,1,18,8868058,8868229,412,0
32181,A2ML1,1,19,8868358,8868536,412,0
32182,A2ML1,1,20,8868628,8869134,412,0
32183,A2ML1,1,21,8869204,8874424,412,0
32184,A2ML1,1,22,8874528,8874970,412,0
32185,A2ML1,1,23,8875013,8876057,412,0
32186,A2ML1,1,24,8875013,8880523,412,0
32187,A2ML1,1,25,8880617,8886506,412,0
32188,A2ML1,2,0,8845175,8845441,412,0
32189,A2ML1,2,1,8845503,8846076,412,0
32190,A2ML1,2,2,8846223,8847548,412,0
32191,A2ML1,2,3,8847699,8848719,412,0
32192,A2ML1,2,4,8848915,8849668,412,0
32193,A2ML1,2,5,8849760,8850159,412,0
32194,A2ML1,2,6,8850275,8851783,412,0
32195,A2ML1,2,7,8852013,8852209,412,0
32196,A2ML1,2,8,8852337,8854127,412,0
32197,A2ML1,2,9,8854250,8854779,412,0
32198,A2ML1,2,10,8854832,8855508,412,0
32199,A2ML1,2,11,8855593,8857163,412,0
32200,A2ML1,2,12,8857341,8857506,412,0
32201,A2ML1,2,13,8857589,8857945,412,0
32202,A2ML1,2,14,8858103,8860880,412,0
32203,A2ML1,2,15,8860956,8861134,412,0
32204,A2ML1,2,16,8861298,8863793,412,0
32205,A2ML1,2,17,8864009,8867841,412,0
32206,A2ML1,2,18,8868058,8868229,412,0
32207,A2ML1,2,19,8868358,8868536,412,33
32208,A2ML1,2,20,8868628,8869134,412,30
32209,A2ML1,2,21,8869204,8874424,412,0
32210,A2ML1,2,22,8874528,8874970,412,0
32211,A2ML1,2,23,8875013,8876057,412,0
32212,A2ML1,2,24,8875013,8880523,412,0
32213,A2ML1,2,25,8880617,8886506,412,0
32214,A2ML1,0,0,8845175,8845441,413,0
32215,A2ML1,0,1,8845503,8846076,413,0
32216,A2ML1,0,2,8846223,8847548,413,18
32217,A2ML1,0,3,8847699,8848719,413,24
32218,A2ML1,0,4,8848915,8849668,413,17
32219,A2ML1,0,5,8849760,8850159,413,0
32220,A2ML1,0,6,8850275,8851783,413,3
32221,A2ML1,0,7,8852013,8852209,413,0
32222,A2ML1,0,8,8852337,8854127,413,0
32223,A2ML1,0,9,8854250,8854779,413,33
32224,A2ML1,0,10,8854832,8855508,413,33
32225,A2ML1,0,11,8855593,8857163,413,31
32226,A2ML1,0,12,8857341,8857506,413,32
32227,A2ML1,0,13,8857589,8857945,413,0
32228,A2ML1,0,14,8858103,8860880,413,28
32229,A2ML1,0,15,8860956,8861134,413,30
32230,A2ML1,0,16,8861298,8863793,413,41
32231,A2ML1,0,17,8864009,8867841,413,37
32232,A2ML1,0,18,8868058,8868229,413,28
32233,A2ML1,0,19,8868358,8868536,413,9
32234,A2ML1,0,20,8868628,8869134,413,12
32235,A2ML1,0,21,8869204,8874424,413,14
32236,A2ML1,0,22,8874528,8874970,413,14
32237,A2ML1,0,23,8875013,8876057,413,25
32238,A2ML1,0,24,8875013,8880523,413,30
32239,A2ML1,0,25,8880617,8886506,413,31
32240,A2ML1,1,0,8845175,8845441,413,0
32241,A2ML1,1,1,8845503,8846076,413,0
32242,A2ML1,1,2,8846223,8847548,413,13
32243,A2ML1,1,3,8847699,8848719,413,7
32244,A2ML1,1,4,8848915,8849668,413,13
32245,A2ML1,1,5,8849760,8850159,413,0
32246,A2ML1,1,6,8850275,8851783,413,28
32247,A2ML1,1,7,8852013,8852209,413,0
32248,A2ML1,1,8,8852337,8854127,413,0
32249,A2ML1,1,9,8854250,8854779,413,0
32250,A2ML1,1,10,8854832,8855508,413,0
32251,A2ML1,1,11,8855593,8857163,413,0
32252,A2ML1,1,12,8857341,8857506,413,6
32253,A2ML1,1,13,8857589,8857945,413,0
32254,A2ML1,1,14,8858103,8860880,413,7
32255,A2ML1,1,15,8860956,8861134,413,5
32256,A2ML1,1,16,8861298,8863793,413,0
32257,A2ML1,1,17,8864009,8867841,413,2
32258,A2ML1,1,18,8868058,8868229,413,11
32259,A2ML1,1,19,8868358,8868536,413,15
32260,A2ML1,1,20,8868628,8869134,413,9
32261,A2ML1,1,21,8869204,8874424,413,14
32262,A2ML1,1,22,8874528,8874970,413,19
32263,A2ML1,1,23,8875013,8876057,413,8
32264,A2ML1,1,24,8875013,8880523,413,17
32265,A2ML1,1,25,8880617,8886506,413,5
32266,A2ML1,2,0,8845175,8845441,413,0
32267,A2ML1,2,1,8845503,8846076,413,0
32268,A2ML1,2,2,8846223,8847548,413,0
32269,A2ML1,2,3,8847699,8848719,413,0
32270,A2ML1,2,4,8848915,8849668,413,0
32271,A2ML1,2,5,8849760,8850159,413,0
32272,A2ML1,2,6,8850275,8851783,413,0
32273,A2ML1,2,7,8852013,8852209,413,0
32274,A2ML1,2,8,8852337,8854127,413,0
32275,A2ML1,2,9,8854250,8854779,413,0
32276,A2ML1,2,10,8854832,8855508,413,0
32277,A2ML1,2,11,8855593,8857163,413,0
32278,A2ML1,2,12,8857341,8857506,413,0
32279,A2ML1,2,13,8857589,8857945,413,0
32280,A2ML1,2,14,8858103,8860880,413,0
32281,A2ML1,2,15,8860956,8861134,413,0
32282,A2ML1,2,16,8861298,8863793,413,0
32283,A2ML1,2,17,8864009,8867841,413,0
32284,A2ML1,2,18,8868058,8868229,413,8
32285,A2ML1,2,19,8868358,8868536,413,46
32286,A2ML1,2,20,8868628,8869134,413,44
32287,A2ML1,2,21,8869204,8874424,413,57
32288,A2ML1,2,22,8874528,8874970,413,43
32289,A2ML1,2,23,8875013,8876057,413,0
32290,A2ML1,2,24,8875013,8880523,413,0
32291,A2ML1,2,25,8880617,8886506,413,0
32292,A2ML1,0,0,8845175,8845441,414,31
32293,A2ML1,0,1,8845503,8846076,414,13
32294,A2ML1,0,2,8846223,8847548,414,18
32295,A2ML1,0,3,8847699,8848719,414,21
32296,A2ML1,0,4,8848915,8849668,414,15
32297,A2ML1,0,5,8849760,8850159,414,2
32298,A2ML1,0,6,8850275,8851783,414,1
32299,A2ML1,0,7,8852013,8852209,414,0
32300,A2ML1,0,8,8852337,8854127,414,21
32301,A2ML1,0,9,8854250,8854779,414,47
32302,A2ML1,0,10,8854832,8855508,414,51
32303,A2ML1,0,11,8855593,8857163,414,46
32304,A2ML1,0,12,8857341,8857506,414,28
32305,A2ML1,0,13,8857589,8857945,414,37
32306,A2ML1,0,14,8858103,8860880,414,40
32307,A2ML1,0,15,8860956,8861134,414,25
32308,A2ML1,0,16,8861298,8863793,414,40
32309,A2ML1,0,17,8864009,8867841,414,48
32310,A2ML1,0,18,8868058,8868229,414,36
32311,A2ML1,0,19,8868358,8868536,414,19
32312,A2ML1,0,20,8868628,8869134,414,16
32313,A2ML1,0,21,8869204,8874424,414,22
32314,A2ML1,0,22,8874528,8874970,414,11
32315,A2ML1,0,23,8875013,8876057,414,18
32316,A2ML1,0,24,8875013,8880523,414,21
32317,A2ML1,0,25,8880617,8886506,414,25
32318,A2ML1,1,0,8845175,8845441,414,0
32319,A2ML1,1,1,8845503,8846076,414,30
32320,A2ML1,1,2,8846223,8847548,414,28
32321,A2ML1,1,3,8847699,8848719,414,24
32322,A2ML1,1,4,8848915,8849668,414,31
32323,A2ML1,1,5,8849760,8850159,414,42
32324,A2ML1,1,6,8850275,8851783,414,54
32325,A2ML1,1,7,8852013,8852209,414,47
32326,A2ML1,1,8,8852337,8854127,414,37
32327,A2ML1,1,9,8854250,8854779,414,0
32328,A2ML1,1,10,8854832,8855508,414,0
32329,A2ML1,1,11,8855593,8857163,414,0
32330,A2ML1,1,12,8857341,8857506,414,27
32331,A2ML1,1,13,8857589,8857945,414,29
32332,A2ML1,1,14,8858103,8860880,414,23
32333,A2ML1,1,15,8860956,8861134,414,14
32334,A2ML1,1,16,8861298,8863793,414,0
32335,A2ML1,1,17,8864009,8867841,414,18
32336,A2ML1,1,18,8868058,8868229,414,49
32337,A2ML1,1,19,8868358,8868536,414,58
32338,A2ML1,1,20,8868628,8869134,414,67
32339,A2ML1,1,21,8869204,8874424,414,62
32340,A2ML1,1,22,8874528,8874970,414,74
32341,A2ML1,1,23,8875013,8876057,414,35
32342,A2ML1,1,24,8875013,8880523,414,42
32343,A2ML1,1,25,8880617,8886506,414,34
32344,A2ML1,2,0,8845175,8845441,414,0
32345,A2ML1,2,1,8845503,8846076,414,0
32346,A2ML1,2,2,8846223,8847548,414,0
32347,A2ML1,2,3,8847699,8848719,414,0
32348,A2ML1,2,4,8848915,8849668,414,0
32349,A2ML1,2,5,8849760,8850159,414,0
32350,A2ML1,2,6,8850275,8851783,414,0
32351,A2ML1,2,7,8852013,8852209,414,0
32352,A2ML1,2,8,8852337,8854127,414,0
32353,A2ML1,2,9,8854250,8854779,414,0
32354,A2ML1,2,10,8854832,8855508,414,0
32355,A2ML1,2,11,8855593,8857163,414,0
32356,A2ML1,2,12,8857341,8857506,414,0
32357,A2ML1,2,13,8857589,8857945,414,0
32358,A2ML1,2,14,8858103,8860880,414,0
32359,A2ML1,2,15,8860956,8861134,414,0
32360,A2ML1,2,16,8861298,8863793,414,0
32361,A2ML1,2,17,8864009,8867841,414,0
32362,A2ML1,2,18,8868058,8868229,414,6
32363,A2ML1,2,19,8868358,8868536,414,29
32364,A2ML1,2,20,8868628,8869134,414,42
32365,A2ML1,2,21,8869204,8874424,414,29
32366,A2ML1,2,22,8874528,8874970,414,35
32367,A2ML1,2,23,8875013,8876057,414,0
32368,A2ML1,2,24,8875013,8880523,414,0
32369,A2ML1,2,25,8880617,8886506,414,0
32370,A2ML1,0,0,8845175,8845441,415,0
32371,A2ML1,0,1,8845503,8846076,415,0
32372,A2ML1,0,2,8846223,8847548,415,0
32373,A2ML1,0,3,8847699,8848719,415,0
32374,A2ML1,0,4,8848915,8849668,415,0
32375,A2ML1,0,5,8849760,8850159,415,0
32376,A2ML1,0,6,8850275,8851783,415,0
32377,A2ML1,0,7,8852013,8852209,415,0
32378,A2ML1,0,8,8852337,8854127,415,0
32379,A2ML1,0,9,8854250,8854779,415,0
32380,A2ML1,0,10,8854832,8855508,415,0
32381,A2ML1,0,11,8855593,8857163,415,0
32382,A2ML1,0,12,8857341,8857506,415,0
32383,A2ML1,0,13,8857589,8857945,415,0
32384,A2ML1,0,14,8858103,8860880,415,0
32385,A2ML1,0,15,8860956,8861134,415,0
32386,A2ML1,0,16,8861298,8863793,415,0
32387,A2ML1,0,17,8864009,8867841,415,0
32388,A2ML1,0,18,8868058,8868229,415,0
32389,A2ML1,0,19,8868358,8868536,415,0
32390,A2ML1,0,20,8868628,8869134,415,0
32391,A2ML1,0,21,8869204,8874424,415,1
32392,A2ML1,0,22,8874528,8874970,415,0
32393,A2ML1,0,23,8875013,8876057,415,0
32394,A2ML1,0,24,8875013,8880523,415,0
32395,A2ML1,0,25,8880617,8886506,415,0
32396,A2ML1,1,0,8845175,8845441,415,0
32397,A2ML1,1,1,8845503,8846076,415,0
32398,A2ML1,1,2,8846223,8847548,415,0
32399,A2ML1,1,3,8847699,8848719,415,0
32400,A2ML1,1,4,8848915,8849668,415,0
32401,A2ML1,1,5,8849760,8850159,415,0
32402,A2ML1,1,6,8850275,8851783,415,0
32403,A2ML1,1,7,8852013,8852209,415,0
32404,A2ML1,1,8,8852337,8854127,415,0
32405,A2ML1,1,9,8854250,8854779,415,0
32406,A2ML1,1,10,8854832,8855508,415,0
32407,A2ML1,1,11,8855593,8857163,415,0
32408,A2ML1,1,12,8857341,8857506,415,0
32409,A2ML1,1,13,8857589,8857945,415,0
32410,A2ML1,1,14,8858103,8860880,415,0
32411,A2ML1,1,15,8860956,8861134,415,0
32412,A2ML1,1,16,8861298,8863793,415,0
32413,A2ML1,1,17,8864009,8867841,415,0
32414,A2ML1,1,18,8868058,8868229,415,0
32415,A2ML1,1,19,8868358,8868536,415,0
32416,A2ML1,1,20,8868628,8869134,415,0
32417,A2ML1,1,21,8869204,8874424,415,0
32418,A2ML1,1,22,8874528,8874970,415,0
32419,A2ML1,1,23,8875013,8876057,415,0
32420,A2ML1,1,24,8875013,8880523,415,0
32421,A2ML1,1,25,8880617,8886506,415,0
32422,A2ML1,2,0,8845175,8845441,415,0
